in_use,link,link_text,paragraph_text
0,https://www.streetcheck.co.uk/postcode/e170rw,E17 0RW,E17 0RW (No Longer In Use)
0,https://www.streetcheck.co.uk/postcode/e170rx,"London, E17 0RX","London, E17 0RX (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170ry,"London, E17 0RY","London, E17 0RY (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170rz,E17 0RZ,E17 0RZ (No Longer In Use)
1,https://www.streetcheck.co.uk/postcode/e170sa,"Forest Road, Waltham Forest, London, E17 0SA","Forest Road, Waltham Forest, London, E17 0SA"
1,https://www.streetcheck.co.uk/postcode/e170sb,"Forest Road, Waltham Forest, London, E17 0SB","Forest Road, Waltham Forest, London, E17 0SB"
1,https://www.streetcheck.co.uk/postcode/e170sd,"Forest Road, Waltham Forest, London, E17 0SD","Forest Road, Waltham Forest, London, E17 0SD"
0,https://www.streetcheck.co.uk/postcode/e170se,"London, E17 0SE","London, E17 0SE (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170sf,"London, E17 0SF","London, E17 0SF (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e170sg,"Waltham Forest, London, E17 0SG","Waltham Forest, London, E17 0SG"
0,https://www.streetcheck.co.uk/postcode/e170sh,E17 0SH,E17 0SH (No Longer In Use)
1,https://www.streetcheck.co.uk/postcode/e170sj,"Waltham Forest, London, E17 0SJ","Waltham Forest, London, E17 0SJ"
0,https://www.streetcheck.co.uk/postcode/e170sl,E17 0SL,E17 0SL (No Longer In Use)
0,https://www.streetcheck.co.uk/postcode/e170sn,"London, E17 0SN","London, E17 0SN (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170sp,E17 0SP,E17 0SP (No Longer In Use)
1,https://www.streetcheck.co.uk/postcode/e170sq,"Waltham Forest, London, E17 0SQ","Waltham Forest, London, E17 0SQ"
0,https://www.streetcheck.co.uk/postcode/e170sr,"London, E17 0SR","London, E17 0SR (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170ss,"London, E17 0SS","London, E17 0SS (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170st,"London, E17 0ST","London, E17 0ST (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170su,E17 0SU,E17 0SU (No Longer In Use)
0,https://www.streetcheck.co.uk/postcode/e170sw,"London, E17 0SW","London, E17 0SW (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170sx,"London, E17 0SX","London, E17 0SX (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170sy,"London, E17 0SY","London, E17 0SY (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170ta,"London, E17 0TA","London, E17 0TA (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170tb,"London, E17 0TB","London, E17 0TB (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170td,"London, E17 0TD","London, E17 0TD (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170te,"London, E17 0TE","London, E17 0TE (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170tf,"London, E17 0TF","London, E17 0TF (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e170tg,"Waltham Forest, London, E17 0TG","Waltham Forest, London, E17 0TG"
0,https://www.streetcheck.co.uk/postcode/e170th,"London, E17 0TH","London, E17 0TH (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170tj,"London, E17 0TJ","London, E17 0TJ (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e170tl,"Waltham Forest, London, E17 0TL","Waltham Forest, London, E17 0TL"
1,https://www.streetcheck.co.uk/postcode/e170tn,"Waltham Forest, London, E17 0TN","Waltham Forest, London, E17 0TN"
1,https://www.streetcheck.co.uk/postcode/e170tp,"Waltham Forest, London, E17 0TP","Waltham Forest, London, E17 0TP"
0,https://www.streetcheck.co.uk/postcode/e170tq,"London, E17 0TQ","London, E17 0TQ (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170tr,"Waltham Forest, London, E17 0TR","Waltham Forest, London, E17 0TR (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170ts,"London, E17 0TS","London, E17 0TS (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170tt,"London, E17 0TT","London, E17 0TT (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e170tu,"Waltham Forest, London, E17 0TU","Waltham Forest, London, E17 0TU"
1,https://www.streetcheck.co.uk/postcode/e170tw,"Waltham Forest, London, E17 0TW","Waltham Forest, London, E17 0TW"
1,https://www.streetcheck.co.uk/postcode/e170ty,"Waltham Forest, London, E17 0TY","Waltham Forest, London, E17 0TY"
0,https://www.streetcheck.co.uk/postcode/e170tz,"Waltham Forest, London, E17 0TZ","Waltham Forest, London, E17 0TZ (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170ua,"Waltham Forest, London, E17 0UA","Waltham Forest, London, E17 0UA (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170ub,E17 0UB,E17 0UB (No Longer In Use)
0,https://www.streetcheck.co.uk/postcode/e170ud,"Waltham Forest, London, E17 0UD","Waltham Forest, London, E17 0UD (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e170ue,"Waltham Forest, London, E17 0UE","Waltham Forest, London, E17 0UE (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e170uf,"Waltham Forest, London, E17 0UF","Waltham Forest, London, E17 0UF"
1,https://www.streetcheck.co.uk/postcode/e170ug,"Waltham Forest, London, E17 0UG","Waltham Forest, London, E17 0UG"
1,https://www.streetcheck.co.uk/postcode/e170uh,"Waltham Forest, London, E17 0UH","Waltham Forest, London, E17 0UH"
1,https://www.streetcheck.co.uk/postcode/e170uj,"Waltham Forest, London, E17 0UJ","Waltham Forest, London, E17 0UJ"
1,https://www.streetcheck.co.uk/postcode/e170ul,"Waltham Forest, London, E17 0UL","Waltham Forest, London, E17 0UL"
1,https://www.streetcheck.co.uk/postcode/e170un,"Waltham Forest, London, E17 0UN","Waltham Forest, London, E17 0UN"
0,https://www.streetcheck.co.uk/postcode/e170up,"Waltham Forest, London, E17 0UP","Waltham Forest, London, E17 0UP (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e170uq,"Waltham Forest, London, E17 0UQ","Waltham Forest, London, E17 0UQ"
1,https://www.streetcheck.co.uk/postcode/e170ur,"Waltham Forest, London, E17 0UR","Waltham Forest, London, E17 0UR"
1,https://www.streetcheck.co.uk/postcode/e170us,"London, E17 0US","London, E17 0US"
0,https://www.streetcheck.co.uk/postcode/e170ut,E17 0UT,E17 0UT (No Longer In Use)
1,https://www.streetcheck.co.uk/postcode/e170uu,"London, E17 0UU","London, E17 0UU"
1,https://www.streetcheck.co.uk/postcode/e170uw,"London, E17 0UW","London, E17 0UW"
1,https://www.streetcheck.co.uk/postcode/e170uy,"London, E17 0UY","London, E17 0UY"
1,https://www.streetcheck.co.uk/postcode/e170uz,"London, E17 0UZ","London, E17 0UZ"
1,https://www.streetcheck.co.uk/postcode/e170wa,E17 0WA,E17 0WA
1,https://www.streetcheck.co.uk/postcode/e170wb,E17 0WB,E17 0WB
1,https://www.streetcheck.co.uk/postcode/e170wd,E17 0WD,E17 0WD
1,https://www.streetcheck.co.uk/postcode/e170we,E17 0WE,E17 0WE
1,https://www.streetcheck.co.uk/postcode/e170wf,E17 0WF,E17 0WF
1,https://www.streetcheck.co.uk/postcode/e170wg,E17 0WG,E17 0WG
1,https://www.streetcheck.co.uk/postcode/e170wh,E17 0WH,E17 0WH
1,https://www.streetcheck.co.uk/postcode/e170wj,E17 0WJ,E17 0WJ
0,https://www.streetcheck.co.uk/postcode/e170wz,"London, E17 0WZ","London, E17 0WZ (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e170zz,"Forest Road, Waltham Forest, London, E17 0ZZ","Forest Road, Waltham Forest, London, E17 0ZZ"
1,https://www.streetcheck.co.uk/postcode/e173aa,"Church Hill, Waltham Forest, London, E17 3AA","Church Hill, Waltham Forest, London, E17 3AA"
1,https://www.streetcheck.co.uk/postcode/e173ab,"Church Hill, Waltham Forest, London, E17 3AB","Church Hill, Waltham Forest, London, E17 3AB"
1,https://www.streetcheck.co.uk/postcode/e173ad,"Church Hill, Waltham Forest, London, E17 3AD","Church Hill, Waltham Forest, London, E17 3AD"
1,https://www.streetcheck.co.uk/postcode/e173ae,"Cairo Road, Waltham Forest, London, E17 3AE","Cairo Road, Waltham Forest, London, E17 3AE"
1,https://www.streetcheck.co.uk/postcode/e173af,"Hatton Terrace, Wyatts Lane, Waltham Forest, London, E17 3AF","Hatton Terrace, Wyatts Lane, Waltham Forest, London, E17 3AF"
1,https://www.streetcheck.co.uk/postcode/e173ag,"Church Hill, Waltham Forest, London, E17 3AG","Church Hill, Waltham Forest, London, E17 3AG"
1,https://www.streetcheck.co.uk/postcode/e173ah,"Church Hill, Waltham Forest, London, E17 3AH","Church Hill, Waltham Forest, London, E17 3AH"
0,https://www.streetcheck.co.uk/postcode/e173aj,"London, E17 3AJ","London, E17 3AJ (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e173al,"Hoe Street, Waltham Forest, London, E17 3AL","Hoe Street, Waltham Forest, London, E17 3AL"
0,https://www.streetcheck.co.uk/postcode/e173an,"Hoe Street, London, E17 3AN","Hoe Street, London, E17 3AN (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e173ap,"Hoe Street, Waltham Forest, London, E17 3AP","Hoe Street, Waltham Forest, London, E17 3AP"
0,https://www.streetcheck.co.uk/postcode/e173aq,"London, E17 3AQ","London, E17 3AQ (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e173ar,"London, E17 3AR","London, E17 3AR (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e173as,"London, E17 3AS","London, E17 3AS (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e173at,"London, E17 3AT","London, E17 3AT (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e173au,"London, E17 3AU","London, E17 3AU (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e173aw,"London, E17 3AW","London, E17 3AW (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e173ax,"Hoe Street, Waltham Forest, London, E17 3AX","Hoe Street, Waltham Forest, London, E17 3AX"
1,https://www.streetcheck.co.uk/postcode/e173ay,"Hoe Street, Waltham Forest, London, E17 3AY","Hoe Street, Waltham Forest, London, E17 3AY"
0,https://www.streetcheck.co.uk/postcode/e173az,"London, E17 3AZ","London, E17 3AZ (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e173ba,"Eastfield Road, Waltham Forest, London, E17 3BA","Eastfield Road, Waltham Forest, London, E17 3BA"
1,https://www.streetcheck.co.uk/postcode/e173bb,"Cairo Road, Waltham Forest, London, E17 3BB","Cairo Road, Waltham Forest, London, E17 3BB"
1,https://www.streetcheck.co.uk/postcode/e173bd,"Church Hill, Waltham Forest, London, E17 3BD","Church Hill, Waltham Forest, London, E17 3BD"
1,https://www.streetcheck.co.uk/postcode/e173be,"Teresa Mews, Waltham Forest, London, E17 3BE","Teresa Mews, Waltham Forest, London, E17 3BE"
1,https://www.streetcheck.co.uk/postcode/e173bf,"Forest Road, Waltham Forest, London, E17 3BF","Forest Road, Waltham Forest, London, E17 3BF"
1,https://www.streetcheck.co.uk/postcode/e173bg,"Rectory Road, Waltham Forest, London, E17 3BG","Rectory Road, Waltham Forest, London, E17 3BG"
1,https://www.streetcheck.co.uk/postcode/e173bh,"Falmer Road, Waltham Forest, London, E17 3BH","Falmer Road, Waltham Forest, London, E17 3BH"
1,https://www.streetcheck.co.uk/postcode/e173bj,"Falmer Road, Waltham Forest, London, E17 3BJ","Falmer Road, Waltham Forest, London, E17 3BJ"
1,https://www.streetcheck.co.uk/postcode/e173bl,"Hurst Road, Waltham Forest, London, E17 3BL","Hurst Road, Waltham Forest, London, E17 3BL"
1,https://www.streetcheck.co.uk/postcode/e173bn,"The Drive, Waltham Forest, London, E17 3BN","The Drive, Waltham Forest, London, E17 3BN"
1,https://www.streetcheck.co.uk/postcode/e173bp,"The Drive, Waltham Forest, London, E17 3BP","The Drive, Waltham Forest, London, E17 3BP"
1,https://www.streetcheck.co.uk/postcode/e173bq,"Rectory Road, Waltham Forest, London, E17 3BQ","Rectory Road, Waltham Forest, London, E17 3BQ"
1,https://www.streetcheck.co.uk/postcode/e173bs,"Teresa Mews, Waltham Forest, London, E17 3BS","Teresa Mews, Waltham Forest, London, E17 3BS"
1,https://www.streetcheck.co.uk/postcode/e173bt,"Seaford Road, Waltham Forest, London, E17 3BT","Seaford Road, Waltham Forest, London, E17 3BT"
1,https://www.streetcheck.co.uk/postcode/e173bu,"Hilltop, The Drive, Waltham Forest, London, E17 3BU","Hilltop, The Drive, Waltham Forest, London, E17 3BU"
1,https://www.streetcheck.co.uk/postcode/e173bw,"The Drive, Waltham Forest, London, E17 3BW","The Drive, Waltham Forest, London, E17 3BW"
1,https://www.streetcheck.co.uk/postcode/e173bx,"The Drive, Waltham Forest, London, E17 3BX","The Drive, Waltham Forest, London, E17 3BX"
1,https://www.streetcheck.co.uk/postcode/e173by,"The Drive, Waltham Forest, London, E17 3BY","The Drive, Waltham Forest, London, E17 3BY"
1,https://www.streetcheck.co.uk/postcode/e173bz,"The Drive, Waltham Forest, London, E17 3BZ","The Drive, Waltham Forest, London, E17 3BZ"
1,https://www.streetcheck.co.uk/postcode/e173da,"The Drive, Waltham Forest, London, E17 3DA","The Drive, Waltham Forest, London, E17 3DA"
1,https://www.streetcheck.co.uk/postcode/e173db,"The Drive, Waltham Forest, London, E17 3DB","The Drive, Waltham Forest, London, E17 3DB"
1,https://www.streetcheck.co.uk/postcode/e173dd,"The Drive, Waltham Forest, London, E17 3DD","The Drive, Waltham Forest, London, E17 3DD"
1,https://www.streetcheck.co.uk/postcode/e173de,"The Drive, Waltham Forest, London, E17 3DE","The Drive, Waltham Forest, London, E17 3DE"
1,https://www.streetcheck.co.uk/postcode/e173df,"The Drive, Waltham Forest, London, E17 3DF","The Drive, Waltham Forest, London, E17 3DF"
1,https://www.streetcheck.co.uk/postcode/e173dg,"The Drive, Waltham Forest, London, E17 3DG","The Drive, Waltham Forest, London, E17 3DG"
1,https://www.streetcheck.co.uk/postcode/e173dh,"The Drive, Waltham Forest, London, E17 3DH","The Drive, Waltham Forest, London, E17 3DH"
1,https://www.streetcheck.co.uk/postcode/e173dj,"The Drive, Waltham Forest, London, E17 3DJ","The Drive, Waltham Forest, London, E17 3DJ"
1,https://www.streetcheck.co.uk/postcode/e173dl,"The Drive, Waltham Forest, London, E17 3DL","The Drive, Waltham Forest, London, E17 3DL"
1,https://www.streetcheck.co.uk/postcode/e173dn,"The Drive, Waltham Forest, London, E17 3DN","The Drive, Waltham Forest, London, E17 3DN"
1,https://www.streetcheck.co.uk/postcode/e173dp,"The Drive, Waltham Forest, London, E17 3DP","The Drive, Waltham Forest, London, E17 3DP"
1,https://www.streetcheck.co.uk/postcode/e173dq,"The Drive, Waltham Forest, London, E17 3DQ","The Drive, Waltham Forest, London, E17 3DQ"
1,https://www.streetcheck.co.uk/postcode/e173dr,"The Drive, Waltham Forest, London, E17 3DR","The Drive, Waltham Forest, London, E17 3DR"
1,https://www.streetcheck.co.uk/postcode/e173ds,"The Drive, Waltham Forest, London, E17 3DS","The Drive, Waltham Forest, London, E17 3DS"
1,https://www.streetcheck.co.uk/postcode/e173dt,"The Drive, Waltham Forest, London, E17 3DT","The Drive, Waltham Forest, London, E17 3DT"
1,https://www.streetcheck.co.uk/postcode/e173du,"The Drive, Waltham Forest, London, E17 3DU","The Drive, Waltham Forest, London, E17 3DU"
1,https://www.streetcheck.co.uk/postcode/e173dw,"The Drive, Waltham Forest, London, E17 3DW","The Drive, Waltham Forest, London, E17 3DW"
1,https://www.streetcheck.co.uk/postcode/e173dx,"The Drive, Waltham Forest, London, E17 3DX","The Drive, Waltham Forest, London, E17 3DX"
1,https://www.streetcheck.co.uk/postcode/e173dy,"Brantwood Close, Waltham Forest, London, E17 3DY","Brantwood Close, Waltham Forest, London, E17 3DY"
0,https://www.streetcheck.co.uk/postcode/e173dz,"London, E17 3DZ","London, E17 3DZ (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e173ea,"Shernhall Street, Waltham Forest, London, E17 3EA","Shernhall Street, Waltham Forest, London, E17 3EA"
0,https://www.streetcheck.co.uk/postcode/e173eb,"London, E17 3EB","London, E17 3EB (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e173ed,"Forest Road, Waltham Forest, London, E17 3ED","Forest Road, Waltham Forest, London, E17 3ED"
1,https://www.streetcheck.co.uk/postcode/e173ee,"Forest Road, Waltham Forest, London, E17 3EE","Forest Road, Waltham Forest, London, E17 3EE"
1,https://www.streetcheck.co.uk/postcode/e173ef,"Forest Road, Waltham Forest, London, E17 3EF","Forest Road, Waltham Forest, London, E17 3EF"
1,https://www.streetcheck.co.uk/postcode/e173eg,"Attlee Terrace, Prospect Hill, Waltham Forest, London, E17 3EG","Attlee Terrace, Prospect Hill, Waltham Forest, London, E17 3EG"
1,https://www.streetcheck.co.uk/postcode/e173eh,"Attlee Terrace, Prospect Hill, Waltham Forest, London, E17 3EH","Attlee Terrace, Prospect Hill, Waltham Forest, London, E17 3EH"
1,https://www.streetcheck.co.uk/postcode/e173ej,"The Lindens, Prospect Hill, Waltham Forest, London, E17 3EJ","The Lindens, Prospect Hill, Waltham Forest, London, E17 3EJ"
1,https://www.streetcheck.co.uk/postcode/e173el,"Prospect Hill, Waltham Forest, London, E17 3EL","Prospect Hill, Waltham Forest, London, E17 3EL"
1,https://www.streetcheck.co.uk/postcode/e173en,"Prospect Hill, Waltham Forest, London, E17 3EN","Prospect Hill, Waltham Forest, London, E17 3EN"
1,https://www.streetcheck.co.uk/postcode/e173ep,"Prospect Hill, Waltham Forest, London, E17 3EP","Prospect Hill, Waltham Forest, London, E17 3EP"
1,https://www.streetcheck.co.uk/postcode/e173eq,"Attlee Terrace, Prospect Hill, Waltham Forest, London, E17 3EQ","Attlee Terrace, Prospect Hill, Waltham Forest, London, E17 3EQ"
1,https://www.streetcheck.co.uk/postcode/e173er,"Prospect Hill, Waltham Forest, London, E17 3ER","Prospect Hill, Waltham Forest, London, E17 3ER"
1,https://www.streetcheck.co.uk/postcode/e173es,"Prospect Hill, Waltham Forest, London, E17 3ES","Prospect Hill, Waltham Forest, London, E17 3ES"
1,https://www.streetcheck.co.uk/postcode/e173et,"Shernhall Street, Waltham Forest, London, E17 3ET","Shernhall Street, Waltham Forest, London, E17 3ET"
1,https://www.streetcheck.co.uk/postcode/e173eu,"Shernhall Street, Waltham Forest, London, E17 3EU","Shernhall Street, Waltham Forest, London, E17 3EU"
1,https://www.streetcheck.co.uk/postcode/e173ew,"Prospect Hill, Waltham Forest, London, E17 3EW","Prospect Hill, Waltham Forest, London, E17 3EW"
1,https://www.streetcheck.co.uk/postcode/e173ex,"Church Hill Road, Waltham Forest, London, E17 3EX","Church Hill Road, Waltham Forest, London, E17 3EX"
1,https://www.streetcheck.co.uk/postcode/e173ey,"Shernhall Street, Waltham Forest, London, E17 3EY","Shernhall Street, Waltham Forest, London, E17 3EY"
1,https://www.streetcheck.co.uk/postcode/e173ez,"Prospect Hill, Waltham Forest, London, E17 3EZ","Prospect Hill, Waltham Forest, London, E17 3EZ"
1,https://www.streetcheck.co.uk/postcode/e173fa,"Lupin Mews, Waltham Forest, London, E17 3FA","Lupin Mews, Waltham Forest, London, E17 3FA"
1,https://www.streetcheck.co.uk/postcode/e173fb,"Forest Road, Waltham Forest, London, E17 3FB","Forest Road, Waltham Forest, London, E17 3FB"
0,https://www.streetcheck.co.uk/postcode/e173fd,"London, E17 3FD","London, E17 3FD (No Longer In Use)"
0,https://www.streetcheck.co.uk/postcode/e173fe,"London, E17 3FE","London, E17 3FE (No Longer In Use)"
1,https://www.streetcheck.co.uk/postcode/e173ff,"Stocksfield Road, Waltham Forest, London, E17 3FF","Stocksfield Road, Waltham Forest, London, E17 3FF"
0,https://www.streetcheck.co.uk/postcode/e173fg,"London, E17 3FG","London, E17 3FG (No Longer In Use)"
